obs_id,pred_proba
923694,0.51212734
923747,0.51783395
923748,0.66437846
923749,0.5540699
923750,0.5540699
923751,0.5540699
923752,0.5540699
923759,0.5635419
923760,0.718565
923761,0.718565
923762,0.718565
923763,0.718565
923764,0.718565
923772,0.32318282
923773,0.5124831
923774,0.5124831
923775,0.5124831
923776,0.5124831
923777,0.5124831
923778,0.5124831
923779,0.5124831
923780,0.5565947
923781,0.5124831
923782,0.5124831
923783,0.718565
923784,0.718565
923785,0.718565
923786,0.5565947
923787,0.718565
923788,0.718565
923789,0.718565
923790,0.5124831
923795,0.59011984
923796,0.73737425
923797,0.73737425
923798,0.73737425
923799,0.73737425
923800,0.73737425
923801,0.73737425
923802,0.73737425
923831,0.51822037
923832,0.25799388
923833,0.25799388
923834,0.25799388
923859,0.22790976
923865,0.2487002
923877,0.3514676
923878,0.40081826
923879,0.40081826
923880,0.40081826
923890,0.3514676
923891,0.40081826
923892,0.40081826
923893,0.40081826
923894,0.40081826
923895,0.3514676
923896,0.40081826
923897,0.40081826
923898,0.40081826
923899,0.40081826
923900,0.40081826
923941,0.5943595
923942,0.6275614
923943,0.48171908
923944,0.6275614
923945,0.6275614
923946,0.6275614
923947,0.6275614
923951,0.43757534
924021,0.4009318
924024,0.5164644
924025,0.646781
924026,0.646781
924027,0.646781
924028,0.646781
924029,0.646781
924030,0.646781
924031,0.646781
924032,0.646781
924033,0.646781
924034,0.646781
924035,0.646781
924036,0.646781
924041,0.5164644
924042,0.646781
924043,0.646781
924044,0.646781
924045,0.646781
924046,0.646781
924047,0.646781
924048,0.646781
924049,0.646781
924050,0.646781
924051,0.646781
924052,0.646781
924053,0.646781
924054,0.646781
924055,0.646781
924056,0.646781
924057,0.646781
924058,0.646781
924059,0.646781
924060,0.646781
924061,0.646781
924062,0.646781
924067,0.5164644
924068,0.646781
924069,0.646781
924070,0.646781
924071,0.646781
924072,0.646781
924073,0.646781
924117,0.46287012
924118,0.62392694
924119,0.62392694
924120,0.62392694
924121,0.62392694
924122,0.62392694
924123,0.62392694
924124,0.62392694
924125,0.62392694
924126,0.62392694
924127,0.62392694
924128,0.62392694
924129,0.62392694
924130,0.62392694
924131,0.46929455
924132,0.62392694
924133,0.62392694
924143,0.46287012
924144,0.62392694
924145,0.62392694
924146,0.62392694
924147,0.62392694
924148,0.62392694
924149,0.62392694
924150,0.62392694
924151,0.62392694
924152,0.62392694
924153,0.62392694
924154,0.62392694
924155,0.62392694
924156,0.62392694
924157,0.62392694
924158,0.62392694
924159,0.62392694
924160,0.62392694
924161,0.62392694
924162,0.62392694
924163,0.62392694
924164,0.62392694
924165,0.6032698
924166,0.62392694
924167,0.62392694
924168,0.62392694
924169,0.62392694
924170,0.62392694
924171,0.62392694
924172,0.62392694
924173,0.62392694
924174,0.62392694
924175,0.62392694
924176,0.62392694
924180,0.46287012
924181,0.62392694
924182,0.62392694
924183,0.62392694
924184,0.62392694
924185,0.62392694
924186,0.62392694
924187,0.62392694
924188,0.62392694
924189,0.62392694
924190,0.62392694
924191,0.62392694
924192,0.62392694
924193,0.62392694
924194,0.62392694
924200,0.43131402
924201,0.5283281
924202,0.5283281
924203,0.5283281
924204,0.5283281
924270,0.45277023
924271,0.42572862
924272,0.42572862
924273,0.42572862
924274,0.42572862
924275,0.42572862
924276,0.42572862
924277,0.42572862
924278,0.42572862
924279,0.42572862
924280,0.42572862
924281,0.42572862
924282,0.42572862
924283,0.42572862
924284,0.42572862
924285,0.42572862
924286,0.42572862
924287,0.42572862
924288,0.42572862
924289,0.42572862
924306,0.3850509
924307,0.42572862
924308,0.42572862
924309,0.42572862
924310,0.42572862
924311,0.42572862
924312,0.42572862
924458,0.515133
924459,0.6728406
924460,0.6728406
924461,0.6728406
924462,0.6728406
924463,0.6728406
924464,0.6728406
924465,0.6728406
924466,0.6728406
924467,0.6728406
924468,0.6728406
924473,0.5147438
924474,0.6728406
924475,0.6728406
924476,0.6728406
924477,0.6728406
924478,0.6728406
924479,0.6728406
924480,0.6728406
924481,0.6728406
924482,0.6728406
924483,0.6728406
924484,0.6728406
924485,0.6728406
924508,0.5278857
924509,0.72481877
924510,0.72481877
924512,0.5668159
924625,0.4293914
924632,0.47387323
924633,0.60563904
924634,0.60563904
924635,0.60563904
924636,0.60563904
924637,0.60563904
924638,0.60563904
924639,0.60563904
924640,0.60563904
924641,0.60563904
924642,0.60563904
924643,0.60563904
924644,0.60563904
924645,0.60563904
924646,0.60563904
924650,0.49736005
924651,0.6417019
924652,0.6417019
924653,0.6417019
924654,0.6417019
924655,0.6417019
924656,0.6293239
924657,0.6417019
924658,0.6417019
924659,0.6417019
924660,0.6417019
924661,0.6417019
924662,0.6417019
924663,0.6417019
924664,0.6417019
924666,0.49736005
924667,0.6417019
924668,0.6417019
924669,0.6293239
924670,0.6293239
924671,0.6293239
924672,0.6293239
924673,0.6293239
924674,0.6293239
924675,0.6293239
924676,0.6293239
924677,0.6293239
924678,0.6293239
924679,0.6293239
924680,0.6293239
924688,0.49736005
924689,0.6417019
924690,0.6417019
924691,0.6417019
924692,0.6417019
924693,0.6417019
924694,0.6417019
924695,0.6417019
924708,0.49851805
924709,0.6459362
924710,0.6459362
924711,0.6459362
924712,0.6459362
924713,0.6459362
924714,0.6459362
924715,0.6459362
924721,0.49851805
924722,0.6459362
924723,0.6459362
924724,0.6459362
924725,0.6459362
924726,0.6459362
924727,0.6459362
924728,0.6459362
924729,0.6459362
924730,0.6459362
924731,0.6459362
924732,0.6459362
924733,0.6459362
924734,0.6459362
924741,0.50701547
924742,0.6310571
924743,0.6310571
924744,0.6310571
924745,0.6310571
924746,0.6310571
924747,0.6310571
924748,0.6310571
924749,0.6310571
924750,0.6310571
924751,0.6459362
924752,0.6310571
924831,0.3964171
925244,0.40632015
925249,0.35750884
925250,0.47601524
925251,0.47601524
925293,0.3212106
925294,0.62282544
925295,0.62282544
925296,0.62282544
925297,0.62282544
925298,0.62282544
925299,0.62282544
925300,0.62282544
925301,0.62282544
925302,0.62282544
925303,0.62282544
925304,0.56069154
925305,0.63397956
925306,0.64108914
925307,0.64108914
925308,0.63397956
925309,0.64108914
925310,0.63397956
925311,0.63397956
925312,0.63397956
925313,0.63397956
925314,0.63397956
925315,0.63397956
925316,0.63397956
925317,0.56069154
925318,0.64108914
925322,0.48589343
925323,0.63396084
925324,0.63396084
925325,0.63396084
925326,0.6385292
925327,0.6385292
925328,0.6385292
925329,0.63396084
925330,0.63396084
925331,0.56769174
925332,0.63396084
925333,0.63396084
925334,0.63396084
925335,0.63396084
925336,0.63396084
925337,0.63396084
925344,0.56769174
925345,0.63396084
925351,0.55950874
925352,0.6608986
925353,0.6608986
925354,0.6608986
925404,0.5211009
925405,0.60409766
925406,0.60409766
925407,0.60409766
925408,0.60409766
925409,0.43896642
925410,0.6130453
925411,0.6130453
925412,0.6130453
925413,0.6130453
925414,0.6130453
925416,0.54690546
925417,0.6633875
925418,0.6633875
925419,0.6633875
925420,0.6633875
925421,0.6633875
925422,0.6633875
925423,0.6633875
925424,0.6633875
925425,0.6633875
925426,0.6633875
925427,0.6633875
925428,0.6633875
925429,0.6633875
925430,0.6633875
925431,0.6633875
925432,0.6633875
925433,0.6633875
925434,0.6633875
925435,0.6633875
925436,0.6633875
925437,0.6633875
925438,0.6633875
925439,0.6633875
925440,0.6633875
925441,0.6633875
925442,0.6633875
925443,0.6633875
925444,0.6633875
925445,0.6633875
925446,0.6633875
925447,0.6633875
925448,0.6633875
925449,0.6633875
925450,0.6633875
925451,0.6633875
925452,0.6633875
925453,0.6633875
925454,0.6633875
925455,0.6633875
925456,0.6633875
925457,0.6633875
925458,0.6633875
925459,0.6633875
925460,0.6633875
925461,0.6633875
925462,0.6633875
925463,0.6633875
925464,0.6633875
925465,0.6633875
925466,0.6633875
925467,0.6633875
925468,0.6633875
925469,0.6633875
925470,0.6633875
925471,0.6633875
925472,0.6633875
925473,0.6633875
925474,0.6633875
925475,0.6633875
925476,0.6633875
925477,0.6633875
925478,0.6633875
925479,0.6633875
925480,0.6633875
925481,0.6633875
925482,0.6633875
925483,0.6633875
925484,0.6633875
925485,0.6633875
925486,0.6633875
925487,0.6633875
925488,0.6633875
925489,0.6633875
925490,0.6633875
925491,0.6633875
925492,0.6633875
925493,0.6633875
925494,0.6633875
925495,0.6633875
925496,0.6633875
925497,0.66273135
925498,0.66273135
925499,0.66273135
925500,0.66273135
925501,0.66273135
925502,0.66273135
925503,0.66273135
925504,0.66273135
925505,0.66273135
925506,0.66273135
925507,0.66273135
925508,0.66273135
925509,0.66273135
925510,0.66273135
925511,0.66273135
925512,0.66273135
925513,0.66273135
925514,0.66273135
925515,0.66273135
925516,0.66273135
925517,0.66273135
925518,0.66273135
925519,0.66273135
925520,0.66273135
925521,0.66273135
925522,0.66273135
925523,0.66273135
925524,0.66273135
925525,0.66273135
925526,0.66273135
925527,0.66273135
925528,0.66273135
925529,0.66273135
925530,0.66273135
925531,0.66273135
925532,0.66273135
925533,0.66273135
925534,0.66273135
925535,0.66273135
925536,0.66273135
925537,0.66273135
925538,0.66273135
925539,0.66273135
925540,0.66273135
925541,0.66273135
925542,0.66273135
925543,0.66273135
925544,0.66273135
925545,0.66273135
925546,0.66273135
925547,0.66273135
925548,0.66273135
925549,0.66273135
925550,0.66273135
925551,0.66273135
925552,0.66273135
925553,0.66273135
925554,0.66273135
925555,0.66273135
925556,0.66273135
925557,0.66273135
925558,0.66273135
925559,0.66273135
925560,0.66273135
925561,0.66273135
925562,0.66273135
925563,0.66273135
925564,0.66273135
925565,0.66273135
925566,0.66273135
925567,0.66273135
925568,0.66273135
925569,0.66273135
925570,0.66273135
925571,0.66273135
925572,0.66273135
925573,0.66273135
925574,0.66273135
925575,0.66273135
925576,0.66273135
925577,0.66273135
925578,0.66273135
925579,0.66273135
925580,0.66273135
925581,0.66273135
925582,0.66273135
925583,0.66273135
925584,0.66273135
925585,0.5429094
925586,0.66273135
925587,0.66273135
925588,0.66273135
925589,0.66273135
925590,0.66273135
925591,0.66273135
925730,0.19696201
925731,0.44411567
925732,0.44411567
925733,0.44411567
925734,0.44411567
925738,0.3948486
925739,0.44411567
925740,0.44411567
925741,0.44411567
925742,0.44411567
925743,0.44411567
925744,0.44411567
925745,0.44411567
925746,0.44411567
925755,0.37121215
925756,0.4164856
925757,0.4164856
925758,0.4164856
925759,0.4164856
925774,0.37121215
925775,0.4164856
925776,0.4164856
925777,0.4164856
925778,0.4164856
925785,0.37121215
925786,0.4164856
925787,0.4164856
925788,0.4164856
925789,0.4164856
925790,0.4164856
925791,0.4164856
925792,0.4164856
925793,0.4164856
925794,0.4164856
925795,0.4164856
925796,0.4164856
925797,0.4164856
925799,0.3931311
925800,0.4437288
925801,0.4437288
925987,0.48427212
925988,0.66691005
925989,0.66691005
925990,0.66691005
925991,0.66691005
925992,0.5365866
926021,0.5422854
926022,0.6637233
926023,0.6637233
926024,0.6637233
926028,0.55957437
926029,0.71797067
926030,0.71797067
926031,0.71797067
926032,0.71797067
926033,0.71797067
926034,0.71797067
926035,0.71797067
926036,0.71797067
926037,0.71797067
926038,0.71797067
926039,0.71797067
926040,0.71797067
926041,0.71797067
926042,0.71797067
926043,0.71797067
926044,0.71797067
926048,0.55957437
926049,0.71797067
926050,0.71797067
926051,0.71797067
926052,0.71797067
926053,0.71797067
926054,0.71797067
926055,0.71797067
926056,0.71797067
926057,0.71797067
926058,0.71797067
926059,0.71797067
926060,0.71797067
926061,0.71797067
926062,0.71797067
926063,0.71797067
926064,0.71797067
926065,0.71797067
926066,0.71797067
926067,0.71797067
926068,0.71797067
926069,0.71797067
926070,0.71797067
926071,0.71797067
926076,0.55957437
926077,0.71797067
926078,0.71797067
926079,0.71797067
926080,0.71797067
926433,0.35740307
926434,0.55262125
926450,0.44890833
926451,0.55262125
926452,0.55262125
926453,0.55262125
926454,0.55262125
926455,0.55262125
926456,0.55262125
926457,0.55262125
926458,0.29793152
926459,0.31661817
926485,0.33034635
926565,0.28531173
926570,0.37980592
926719,0.3216097
926720,0.52190083
926835,0.54318255
926836,0.6631713
926837,0.6631713
926838,0.6631713
926839,0.6631713
926840,0.6631713
926841,0.6631713
926842,0.6631713
926843,0.44625753
926844,0.4369725
926845,0.63029647
926846,0.6703216
926847,0.5168434
926848,0.6703216
926849,0.6703216
926850,0.6703216
926851,0.6703216
926852,0.6703216
926853,0.6703216
926854,0.6703216
926855,0.6703216
926856,0.6703216
926857,0.6703216
926859,0.4369725
926860,0.63029647
926861,0.63029647
926877,0.44729194
926878,0.6285644
926879,0.6285644
926880,0.6285644
926881,0.6285644
926882,0.6285644
926883,0.6285644
927140,0.36648074
927141,0.641202
927142,0.641202
927143,0.641202
927149,0.48046514
927150,0.641202
927151,0.641202
927152,0.641202
927153,0.641202
927154,0.641202
927155,0.641202
927156,0.641202
927157,0.641202
927158,0.641202
927159,0.641202
927160,0.641202
927161,0.641202
927162,0.641202
927163,0.641202
927164,0.641202
927165,0.641202
927166,0.641202
927167,0.6452642
927168,0.641202
927169,0.641202
927170,0.641202
927171,0.641202
927172,0.641202
927173,0.641202
927174,0.641202
927175,0.641202
927176,0.641202
927183,0.48046514
927184,0.641202
927185,0.641202
927186,0.641202
927194,0.4535689
927206,0.4535689
927221,0.42129916
927357,0.18410827
927359,0.24726382
927634,0.3932721
927635,0.6221353
927636,0.6221353
927637,0.6221353
927638,0.6221353
927639,0.6221353
927640,0.6221353
927641,0.6221353
927642,0.6221353
927643,0.6221353
927644,0.6221353
927645,0.6221353
927646,0.6221353
927647,0.6221353
927648,0.6221353
927649,0.6221353
927650,0.6221353
927651,0.6221353
927652,0.6221353
927653,0.6221353
927654,0.6221353
927660,0.5715094
927661,0.6511107
927674,0.4823656
927675,0.6511107
927690,0.5291646
927691,0.64858294
927692,0.633279
927693,0.64858294
927694,0.633279
927701,0.56373274
927702,0.633279
927703,0.633279
927704,0.633279
927705,0.633279
927715,0.55553347
927716,0.6602402
927717,0.6602402
927718,0.6602402
927719,0.6602402
927720,0.6602402
927721,0.6602402
927722,0.6602402
927723,0.6602402
927730,0.55553347
927731,0.6602402
927732,0.6602402
927792,0.555825
928335,0.16476871
928336,0.3698311
928337,0.3698311
928360,0.42698297
928361,0.46544856
928362,0.46544856
928382,0.20696157
928388,0.36161384
928389,0.41235366
928390,0.41235366
928391,0.41235366
928392,0.41235366
928393,0.41235366
928394,0.41235366
928395,0.41235366
928396,0.41235366
928397,0.41235366
928398,0.41235366
928399,0.41235366
928400,0.41235366
928401,0.41235366
928637,0.36954877
928638,0.51665205
928639,0.51665205
928640,0.51665205
928641,0.51665205
928642,0.51665205
928646,0.4309848
928647,0.52279216
928648,0.52279216
928649,0.52279216
928650,0.52279216
928651,0.52279216
928854,0.38681483
928855,0.7299219
928856,0.7299219
928857,0.5820007
928863,0.38355243
928864,0.5820007
928865,0.5820007
928866,0.5820007
928867,0.5820007
928868,0.5820007
928869,0.5820007
928870,0.7299219
928871,0.7299219
928872,0.7299219
928873,0.7299219
928874,0.7299219
928875,0.7299219
928876,0.5820007
928877,0.5820007
928878,0.5820007
928879,0.5820007
928880,0.5820007
928881,0.5820007
928882,0.5820007
928883,0.5820007
928884,0.5820007
928885,0.5820007
928886,0.5820007
928887,0.5820007
928888,0.5820007
928889,0.5820007
928890,0.5820007
928891,0.5820007
928892,0.5820007
928893,0.5820007
928894,0.5820007
928900,0.5695532
928901,0.7176288
928902,0.7176288
928903,0.7176288
928904,0.7176288
929010,0.21572651
929434,0.5580868
929435,0.65258914
929436,0.65258914
929437,0.65258914
929438,0.65258914
929446,0.5138187
929447,0.65258914
929448,0.65258914
929449,0.65258914
929450,0.65258914
929451,0.65258914
929452,0.65258914
929453,0.65258914
929454,0.65258914
929455,0.65258914
929456,0.65258914
929457,0.65258914
929458,0.65258914
929459,0.65258914
929460,0.65258914
929461,0.65258914
929462,0.65258914
929463,0.65258914
929464,0.65258914
929465,0.65258914
929466,0.65258914
929467,0.65258914
929468,0.65258914
929469,0.65258914
929470,0.65258914
929709,0.42565578
929710,0.6499125
929719,0.48280564
929720,0.6499125
929721,0.6499125
929722,0.6499125
929723,0.6499125
929724,0.6499125
929725,0.6499125
929726,0.6499125
929727,0.6499125
929728,0.6499125
929729,0.6499125
929730,0.6499125
929731,0.6499125
929732,0.6499125
929733,0.6499125
929734,0.6499125
929745,0.48280564
929746,0.6499125
929747,0.6499125
929748,0.6499125
929749,0.6499125
929750,0.6499125
929751,0.6499125
929752,0.6499125
929753,0.6499125
929754,0.6499125
929755,0.6499125
929756,0.6499125
929757,0.6499125
929758,0.6499125
929759,0.6499125
929760,0.6499125
929773,0.4809752
929774,0.6288135
929775,0.6288135
929776,0.6288135
929777,0.6288135
929778,0.6288135
929779,0.6288135
929780,0.6288135
929781,0.6288135
929788,0.4809752
929789,0.6288135
929790,0.6288135
929791,0.6288135
929792,0.6288135
929793,0.6288135
929794,0.6288135
929805,0.4809752
929806,0.6288135
929807,0.6288135
929808,0.6288135
929809,0.6288135
929810,0.6288135
929811,0.6288135
929812,0.6288135
929818,0.48995942
929819,0.63422847
929820,0.63422847
929821,0.63422847
929825,0.48995942
929826,0.63422847
929827,0.63422847
929828,0.63422847
929829,0.63422847
929830,0.63422847
929831,0.63422847
929845,0.48995942
929846,0.64116657
929847,0.64116657
930095,0.4040355
930096,0.63700116
930097,0.63700116
930098,0.61549896
930099,0.63700116
930100,0.61549896
930101,0.61549896
930102,0.61549896
930103,0.61549896
930104,0.61549896
930105,0.61549896
930110,0.5236525
930111,0.61549896
930112,0.61549896
930113,0.61549896
930114,0.61549896
930115,0.61549896
930116,0.61549896
930117,0.61549896
930118,0.61549896
930119,0.61549896
930120,0.61549896
930121,0.61549896
930122,0.61549896
930123,0.61549896
930124,0.61549896
930125,0.61549896
930126,0.61549896
930127,0.61549896
930128,0.63700116
930129,0.63700116
930130,0.63700116
930131,0.63700116
930132,0.63700116
930133,0.63700116
930134,0.63700116
930135,0.63700116
930136,0.63700116
930137,0.63700116
930138,0.63700116
930139,0.61549896
930140,0.63700116
930141,0.61549896
930142,0.61549896
930143,0.61549896
930144,0.63700116
930152,0.55184454
930153,0.6657376
930154,0.6657376
930155,0.6657376
930156,0.6657376
930157,0.6657376
930158,0.6657376
930159,0.6657376
930184,0.53741366
930197,0.53741366
930213,0.5285794
930251,0.5285794
930270,0.56891376
930271,0.69380367
930388,0.54516405
930389,0.6619454
930390,0.6619454
930391,0.6619454
930392,0.6619454
930393,0.6619454
930394,0.6619454
930395,0.6619454
930396,0.6619454
930397,0.6619454
930398,0.6619454
930399,0.6619454
930400,0.6619454
930401,0.6619454
930402,0.6619454
930403,0.6619454
930404,0.6619454
930405,0.6619454
930406,0.6619454
930407,0.6619454
930414,0.517718
930415,0.6619454
930416,0.6619454
930417,0.6619454
930418,0.6619454
930419,0.6619454
930420,0.6619454
930421,0.6619454
930422,0.6619454
930423,0.6619454
930424,0.6619454
930425,0.6619454
930426,0.6619454
930427,0.6619454
930428,0.6619454
930429,0.6619454
930430,0.6619454
930431,0.6619454
930432,0.6619454
930433,0.6619454
930434,0.6619454
930435,0.6619454
930436,0.6619454
930437,0.6619454
930438,0.6619454
930439,0.6619454
930440,0.6619454
930441,0.6619454
930442,0.6619454
930443,0.6619454
930444,0.6619454
930445,0.6619454
930446,0.6619454
930447,0.6619454
930448,0.6619454
930449,0.6619454
930450,0.6619454
930451,0.6619454
930452,0.6619454
930453,0.6619454
930454,0.6619454
930455,0.6619454
930456,0.6619454
930457,0.6619454
930458,0.6619454
930459,0.6619454
930460,0.6619454
930461,0.6619454
930462,0.6619454
930463,0.6619454
930464,0.6619454
930465,0.6619454
930466,0.6619454
930467,0.6619454
930468,0.6619454
930469,0.6619454
930470,0.6619454
930471,0.6619454
930472,0.6619454
930473,0.6619454
930474,0.6619454
930475,0.6619454
930476,0.6619454
930477,0.6619454
930478,0.6619454
930479,0.6619454
930480,0.6619454
930481,0.6619454
930482,0.6619454
930483,0.6619454
930484,0.6619454
930485,0.6619454
930486,0.6619454
930487,0.6619454
930488,0.6619454
930489,0.6619454
930490,0.6619454
930491,0.6619454
930492,0.6619454
930493,0.6619454
930494,0.6619454
930495,0.6619454
930496,0.6619454
930497,0.6619454
930498,0.6619454
930499,0.6619454
930500,0.6619454
930501,0.6619454
930502,0.6619454
930503,0.6619454
930504,0.6619454
930505,0.6619454
930506,0.6619454
930507,0.6619454
930508,0.6619454
930509,0.6619454
930510,0.6619454
930511,0.6619454
930512,0.6619454
930513,0.6619454
930514,0.6619454
930515,0.6619454
930516,0.6619454
930517,0.6619454
930518,0.6619454
930519,0.6619454
930520,0.6619454
930521,0.6619454
930522,0.6619454
930523,0.6619454
930524,0.6619454
930525,0.6619454
930526,0.6619454
930527,0.6619454
930528,0.6619454
930529,0.6619454
930530,0.6619454
930531,0.6619454
930532,0.6619454
930533,0.6619454
930534,0.6619454
930535,0.6619454
930536,0.6619454
930537,0.6619454
930538,0.6619454
930539,0.6619454
930540,0.6619454
930541,0.6619454
930542,0.6619454
930543,0.6619454
930544,0.6619454
930545,0.6619454
930546,0.6619454
930547,0.6619454
930548,0.6619454
930549,0.6619454
930550,0.6619454
930551,0.6619454
930552,0.6619454
930553,0.6619454
930554,0.6619454
930555,0.6619454
930556,0.6619454
930557,0.6619454
930558,0.6619454
930559,0.6619454
930560,0.6619454
930814,0.3868215
930815,0.6442315
930816,0.6442315
930817,0.6442315
930818,0.6442315
930819,0.6442315
930820,0.6442315
930821,0.6806758
930822,0.6442315
930823,0.6442315
930824,0.6442315
930825,0.6442315
930826,0.6442315
930827,0.6442315
930828,0.6442315
930829,0.6442315
930830,0.6442315
930837,0.5817134
930838,0.6423186
930839,0.6423186
930840,0.6423186
930841,0.6423186
930842,0.6423186
930843,0.6423186
930844,0.6423186
930845,0.6423186
930846,0.6423186
930847,0.6423186
930848,0.6423186
930849,0.6423186
930856,0.58014536
930857,0.65445936
930858,0.65445936
930859,0.65445936
930860,0.65445936
930861,0.65445936
930862,0.65445936
930863,0.65445936
930864,0.65445936
930865,0.65445936
930866,0.65445936
930867,0.65445936
930868,0.65445936
930869,0.65445936
930870,0.65445936
930871,0.65445936
930872,0.65445936
930873,0.65445936
930883,0.58014536
930884,0.65445936
930885,0.65445936
930886,0.65445936
930887,0.65445936
930888,0.65445936
930889,0.65445936
930890,0.65445936
930891,0.65445936
930892,0.65445936
930906,0.58014536
930907,0.65445936
930908,0.65445936
930909,0.65445936
930910,0.65445936
930911,0.65445936
930912,0.65445936
930913,0.65445936
930914,0.65445936
930915,0.65445936
930916,0.65445936
930917,0.65445936
930918,0.65445936
930926,0.57909906
930927,0.6606096
930928,0.6606096
930929,0.6606096
930930,0.6606096
930931,0.6606096
930932,0.6606096
930933,0.6606096
931447,0.44090095
931448,0.5324857
931449,0.5324857
931450,0.5324857
931451,0.5324857
931452,0.5324857
931453,0.5324857
931454,0.5324857
931455,0.5324857
931456,0.5324857
931457,0.5324857
931458,0.5324857
931459,0.5324857
931460,0.5324857
931461,0.5324857
931462,0.5324857
931463,0.5324857
931464,0.5324857
931465,0.5324857
931466,0.5324857
931467,0.5324857
931468,0.5324857
931469,0.5324857
931470,0.5324857
931471,0.5324857
931472,0.5324857
931473,0.5324857
931474,0.5324857
931475,0.5324857
931476,0.5324857
931477,0.5324857
931478,0.5324857
931479,0.5324857
931480,0.5324857
931481,0.5324857
931482,0.5324857
931483,0.5324857
931484,0.5324857
931485,0.5324857
931486,0.5324857
931487,0.5324857
931488,0.5324857
931489,0.5324857
931490,0.5324857
931491,0.5324857
931492,0.5324857
931493,0.5324857
931494,0.5324857
931495,0.5324857
931496,0.5324857
931497,0.5324857
931498,0.5324857
931499,0.5324857
931500,0.5324857
931501,0.5324857
931502,0.5324857
931503,0.5324857
931504,0.5324857
931505,0.5324857
931506,0.5324857
931507,0.5324857
931508,0.5324857
931509,0.5324857
931510,0.5324857
931511,0.5324857
931512,0.5324857
931513,0.5324857
931514,0.3993108
931515,0.3993108
931516,0.3993108
931517,0.3993108
931518,0.3993108
931519,0.3993108
931520,0.3993108
931521,0.3993108
931522,0.3993108
931523,0.3993108
931524,0.3993108
931525,0.3993108
931526,0.3993108
931527,0.3993108
931528,0.3993108
931529,0.3993108
931530,0.3993108
931531,0.3993108
931532,0.3993108
931533,0.5324857
931534,0.5324857
931535,0.5324857
931536,0.5324857
931537,0.3993108
931538,0.5324857
931539,0.5324857
931540,0.5324857
931541,0.5324857
931542,0.5324857
931543,0.5324857
931544,0.5324857
931545,0.5324857
931546,0.5324857
931547,0.5324857
931548,0.5324857
931549,0.5324857
931550,0.5324857
931551,0.5324857
931552,0.5324857
931553,0.5324857
931554,0.5324857
931555,0.5324857
931556,0.5324857
931557,0.5324857
931558,0.5324857
931559,0.5324857
931560,0.5324857
931561,0.5324857
931562,0.5324857
931563,0.5324857
931564,0.5324857
931565,0.5324857
931566,0.5324857
931572,0.35041076
931670,0.29411274
931671,0.53960526
931672,0.53960526
931673,0.53960526
931674,0.53960526
931683,0.43357912
931684,0.53960526
931685,0.53960526
931686,0.53960526
931790,0.40934902
931791,0.6131626
931792,0.6131626
931793,0.6131626
931794,0.6131626
931795,0.6131626
931796,0.6131626
931797,0.7430592
931798,0.7430592
931799,0.7430592
931800,0.6131626
931812,0.41462865
931813,0.7430592
931814,0.7430592
931815,0.7430592
931816,0.7430592
931817,0.7589559
931818,0.7589559
931819,0.7589559
931820,0.7589559
931821,0.57797533
931822,0.57797533
931823,0.57797533
931824,0.57797533
931825,0.57797533
931826,0.7589559
931835,0.6055869
931836,0.7589559
931837,0.7589559
931838,0.7589559
931839,0.7589559
931840,0.7589559
931841,0.7589559
931842,0.7589559
931843,0.7589559
931844,0.7589559
931845,0.7589559
931846,0.7589559
931847,0.7589559
931848,0.7589559
931849,0.7589559
931850,0.7589559
931851,0.7589559
931852,0.7589559
931853,0.7589559
931854,0.7589559
931855,0.7589559
931856,0.7589559
931857,0.7589559
931858,0.7589559
931859,0.7589559
931860,0.7589559
931861,0.7589559
931862,0.7589559
931863,0.7589559
931864,0.7589559
931865,0.7589559
931866,0.7589559
931867,0.7589559
931868,0.7589559
931869,0.7589559
931870,0.7589559
931871,0.7589559
931872,0.7589559
931927,0.31111962
931939,0.31303862
931940,0.44255245
931941,0.28872225
931942,0.44255245
931943,0.44255245
931944,0.28872225
931945,0.44255245
931946,0.44255245
932024,0.17306001
932025,0.32709038
932026,0.32709038
932058,0.27300078
932059,0.35731515
932060,0.35731515
932061,0.35731515
932062,0.35731515
932088,0.27300078
932230,0.34329432
932231,0.53416973
932232,0.35204703
932233,0.53416973
932234,0.53416973
932305,0.3686126
932306,0.49886662
932307,0.49886662
932308,0.49886662
932326,0.41744965
932327,0.5411547
932328,0.5411547
932329,0.5411547
932330,0.5411547
932331,0.5411547
932332,0.5411547
932333,0.5411547
932334,0.5411547
932335,0.5411547
932336,0.5411547
932337,0.5411547
932338,0.5411547
932339,0.5411547
932340,0.5411547
932348,0.41744965
932349,0.5411547
932350,0.5411547
932351,0.5411547
932352,0.5411547
932353,0.5411547
932354,0.5411547
932355,0.5411547
932356,0.5411547
932357,0.5411547
932358,0.5411547
932359,0.5411547
932360,0.5411547
932361,0.5411547
932362,0.5411547
932363,0.5411547
932364,0.5411547
932365,0.5411547
932366,0.5411547
932367,0.5411547
932368,0.5411547
932369,0.5411547
932370,0.5411547
932371,0.5411547
932372,0.5411547
932373,0.5411547
932386,0.41744965
932387,0.5411547
932388,0.5411547
932389,0.5411547
932390,0.5411547
932391,0.5411547
932392,0.5411547
932393,0.5411547
932394,0.5411547
932395,0.70331013
932396,0.70331013
932397,0.5411547
932398,0.70331013
932399,0.70331013
932400,0.5411547
932401,0.70331013
932402,0.70331013
932403,0.70331013
