obs_id,pred_proba
919551,0.041175067
919960,0.13727812
919961,0.097154744
919962,0.14382187
919963,0.19019143
919964,0.12295946
919965,0.18859446
919966,0.20673329
919967,0.056826286
919968,0.09209711
919969,0.15281034
919970,0.072156794
919971,0.051887427
919972,0.049472068
919973,0.048897546
919974,0.048897546
919975,0.048897546
919976,0.048897546
919977,0.0434984
919978,0.0434984
919979,0.041759703
919980,0.041648526
919981,0.041648526
919982,0.04075378
919983,0.04033702
919984,0.04033702
919985,0.088969424
919986,0.03610609
919987,0.0807216
919988,0.10535463
919989,0.066231176
919990,0.10765936
919991,0.040275436
919995,0.050218727
919996,0.040275436
919997,0.040275436
919998,0.040275436
919999,0.04027748
920000,0.039014418
920001,0.038938776
920002,0.03809511
920003,0.03809511
920004,0.063135885
920005,0.11157213
920006,0.0378288
920007,0.0378288
920008,0.0378288
920009,0.0378288
920010,0.037507396
920011,0.037507396
920012,0.037507396
920013,0.035750043
920014,0.035750043
920015,0.03551049
920016,0.03551049
920017,0.03424971
920018,0.0346751
920019,0.0346751
920020,0.0346751
920032,0.24084732
920038,0.21905734
920039,0.1648674
920040,0.1439014
920041,0.1001735
920042,0.20890336
920043,0.06259089
920112,0.2256191
920113,0.16416185
920114,0.16531506
920115,0.11397524
920116,0.14201058
920251,0.19350228
920252,0.15520512
920253,0.13357759
920254,0.12045149
920312,0.06980813
920313,0.19710666
920314,0.23059712
920324,0.12562044
920325,0.17202464
920326,0.16778155
920327,0.15862963
920328,0.10811982
920381,0.10299006
920382,0.12460329
920388,0.04591
920405,0.1607986
920406,0.17396125
920407,0.22050866
920408,0.17958358
920409,0.15179595
920410,0.120086186
920411,0.16669631
920429,0.28045568
920430,0.09623395
920431,0.090862006
920432,0.08371037
920433,0.07870665
920434,0.113479055
920435,0.10531421
920436,0.09182529
920437,0.14233758
920438,0.08385041
920439,0.13133973
920454,0.07271255
920542,0.082864344
920543,0.20548671
920544,0.12206684
920545,0.10200395
920546,0.2324945
920547,0.17506628
920548,0.13151452
920549,0.065409176
920550,0.044380687
920551,0.0837293
920553,0.069371805
920554,0.12392156
920555,0.072298676
920556,0.103080794
920557,0.06729666
920558,0.11023234
920566,0.098295055
920567,0.061665736
920568,0.090851985
920569,0.1264615
920570,0.07615631
920571,0.032234725
920579,0.10962754
920580,0.06351317
920588,0.11053133
920595,0.07637864
920596,0.116947934
920597,0.0935493
920598,0.031883735
920605,0.09529087
920606,0.12624858
920607,0.110703334
920608,0.14365041
920609,0.089210406
920610,0.102454506
920611,0.09393004
920612,0.12386887
920613,0.104077764
920614,0.104791395
920615,0.099354945
920621,0.047391377
920622,0.09292155
920623,0.04493021
920624,0.04493021
920625,0.04493021
920626,0.07263677
920627,0.035459403
920659,0.1003845
920660,0.14764614
920667,0.14159432
920668,0.11175238
920669,0.10148672
920670,0.09850835
920671,0.09307239
920676,0.1320505
920677,0.07825365
920678,0.076217726
920679,0.046927154
920680,0.043426804
920681,0.090273045
920692,0.11844836
920693,0.109234
920694,0.05180062
920888,0.1143393
920889,0.111996144
920890,0.09933677
920891,0.114041805
920892,0.09890243
920902,0.15740335
920934,0.19969845
920935,0.14570399
920936,0.1352823
920937,0.12271897
920938,0.1141826
920939,0.060166955
920940,0.106141426
920941,0.055731595
920942,0.085093886
920943,0.13161343
920944,0.061309233
920945,0.08072574
920946,0.07074352
920947,0.05498016
920948,0.05498016
920949,0.05498016
920950,0.054672956
920951,0.09032524
920952,0.047470193
920953,0.047774103
920954,0.04764771
920955,0.07911853
920956,0.061651755
920957,0.061034877
920958,0.061034877
920959,0.06090028
920960,0.061686255
920961,0.061686255
920962,0.061686255
920963,0.061686255
920964,0.061476775
920965,0.061476775
920966,0.061476775
920967,0.061476775
920968,0.061476775
920969,0.046811733
920970,0.046719767
920971,0.04602334
920972,0.04603756
920973,0.04449617
920974,0.03981034
920975,0.039812602
920976,0.05577631
920977,0.05577631
920978,0.03867901
920979,0.056412503
920980,0.057552133
920981,0.057552133
920982,0.057552133
920983,0.057552133
920984,0.055278484
921015,0.13689968
921016,0.11404344
921017,0.07272571
921018,0.114792176
921035,0.20552203
921036,0.1339523
921037,0.1364005
921038,0.07185154
921333,0.21914853
921334,0.06859502
921335,0.11393425
921336,0.12119203
921337,0.113861814
921338,0.117547475
921339,0.06167985
921340,0.060200505
921341,0.052875206
921342,0.051248625
921343,0.050841216
921344,0.047734972
921345,0.04414547
921346,0.04355182
921347,0.05984505
921348,0.1361037
921349,0.14159635
921350,0.12010348
921351,0.1163435
921352,0.110365376
921353,0.11904376
921354,0.10483229
921355,0.11600949
921356,0.09427928
921357,0.1069923
921358,0.102905735
921359,0.04852588
921365,0.04078095
921366,0.034193773
921367,0.033818506
921368,0.033737797
921369,0.033737797
921370,0.033737797
921371,0.033737797
921435,0.08691541
921436,0.08425103
921437,0.0762621
921438,0.07126295
921515,0.11804364
921516,0.08841372
921517,0.10852684
921518,0.076707214
921519,0.07109225
921520,0.069446295
921521,0.06467352
921522,0.06240631
921523,0.054828268
921524,0.053144976
921525,0.052723333
921526,0.049190335
921527,0.04513928
921528,0.042098425
921529,0.049906258
921530,0.04207529
921531,0.04207529
921532,0.033600327
921533,0.076067805
921534,0.06746685
921535,0.055311263
921536,0.08042579
921537,0.061410993
921538,0.051565338
921556,0.21444258
921557,0.26497212
921558,0.20173159
921559,0.15292765
921560,0.15650786
921561,0.1842267
921562,0.103216335
921563,0.10155771
921564,0.124852136
921570,0.23596254
921571,0.14854951
921572,0.08713619
921573,0.081895836
921758,0.09170977
921759,0.0788663
921764,0.06915258
921765,0.06556711
921766,0.060514018
921771,0.16812314
921772,0.1216683
921773,0.10981515
921774,0.2038821
921775,0.1326673
921776,0.15041137
921777,0.108898066
921778,0.18020317
921779,0.14595555
921780,0.15069737
921781,0.13851713
921783,0.11408363
921784,0.07901986
921785,0.08593582
921786,0.12485916
921787,0.078521885
921788,0.053596847
921789,0.04781647
921790,0.04781647
921791,0.04781647
921792,0.04768997
921796,0.060345538
921797,0.046140388
921798,0.045489933
921800,0.059085302
921801,0.047632974
921802,0.047648456
921803,0.047648456
921804,0.047648456
921805,0.047648456
921813,0.059710603
921814,0.047648456
921815,0.047648456
921816,0.047648456
921817,0.047648456
921818,0.059710603
921819,0.047904447
921820,0.047881372
921821,0.047789395
921822,0.0477198
921823,0.060001314
921824,0.048734646
921825,0.04854016
921826,0.04854016
921827,0.04854016
921844,0.14606169
921845,0.028370785
921846,0.028370785
921847,0.028370785
921848,0.108812384
921849,0.04509682
921850,0.04509682
921851,0.1003075
921858,0.03290264
921859,0.028195288
921889,0.08207078
921900,0.33666557
921901,0.25387692
921902,0.093517356
921903,0.08782732
921904,0.20394139
921913,0.17397836
921914,0.078709126
921915,0.069297716
921916,0.06747774
921917,0.09827986
921918,0.09443751
921919,0.084479876
921920,0.078394115
921921,0.078394115
921922,0.12393118
921923,0.078394115
921933,0.06443511
921934,0.049955107
921935,0.050921146
921936,0.053962097
921937,0.0546971
921938,0.054997347
921939,0.053174295
921940,0.047244735
921941,0.04717121
921942,0.04823387
921943,0.04823387
921944,0.04823387
921945,0.0469756
921946,0.046812885
921947,0.046289638
921948,0.046289638
921949,0.046289638
921950,0.045946077
921956,0.121430956
921957,0.1326077
921958,0.028500378
921959,0.02844452
921960,0.02743659
921961,0.027254106
921962,0.027047228
921963,0.060197346
921964,0.040952742
921965,0.04038238
921966,0.04038238
921967,0.04038238
921971,0.063314825
921992,0.07310825
921993,0.090073116
921994,0.08475702
921995,0.07742707
921996,0.08219159
921997,0.06880493
921998,0.06527918
921999,0.067277
922000,0.05413548
922001,0.052268237
922002,0.05185317
922003,0.04648681
922004,0.044575486
922080,0.14838777
922081,0.11234097
922082,0.09447538
922083,0.0927986
922084,0.08714808
922092,0.11922195
922093,0.09016475
922094,0.087815
922095,0.06862996
922096,0.0676785
922097,0.06663058
922098,0.061007675
922099,0.05829302
922100,0.057520572
922101,0.057520572
922102,0.057520572
922103,0.057520572
922104,0.05255338
922105,0.05255338
922106,0.05255338
922107,0.052415047
922122,0.039577402
922123,0.03451299
922124,0.034020606
922125,0.034020606
922126,0.033957124
922127,0.14597823
922128,0.034572396
922129,0.034572396
922130,0.14597823
922131,0.14473554
922132,0.14473554
922133,0.034572396
922134,0.061874893
922135,0.061874893
922136,0.061874893
922137,0.06075905
922138,0.06040115
922139,0.060286645
922140,0.05770629
922141,0.057334345
922142,0.056912497
922143,0.05532007
922144,0.05532007
922145,0.05532007
922146,0.05532007
922147,0.13351722
922148,0.05532007
922237,0.20688215
922238,0.22577678
922239,0.13734473
922240,0.11568726
922241,0.108810276
922242,0.11611195
922243,0.0973147
922244,0.09101833
922245,0.09117128
922246,0.07745022
922298,0.24102716
922299,0.14640728
922300,0.165316
922301,0.14508681
922302,0.11550794
922303,0.1220296
922304,0.114260234
922313,0.14140677
922314,0.090857066
922315,0.09000222
922337,0.045166027
922338,0.033312615
922339,0.030527182
922340,0.035019338
922353,0.14472976
922354,0.077560544
922355,0.1267919
922359,0.069580324
922360,0.060257897
922361,0.060257897
922362,0.060100567
922363,0.060100567
922364,0.025748152
922365,0.09523074
922366,0.056694247
922382,0.058480855
922558,0.13454776
922559,0.10548304
922560,0.09961149
922561,0.0917246
922562,0.08369803
922563,0.080440246
922564,0.07758282
922565,0.06044292
922566,0.06362097
922567,0.052341674
922568,0.062241584
922569,0.05737875
922570,0.054901913
922571,0.053776544
922572,0.05139964
922573,0.044419073
922574,0.044419073
922575,0.041713655
922576,0.04067949
922577,0.046806414
922578,0.04181101
922579,0.04181101
922580,0.040108383
922581,0.040092707
922582,0.039474744
922583,0.038942534
922585,0.12587059
922586,0.08907935
922587,0.10532104
922588,0.07691101
922589,0.06810302
922590,0.0563323
922591,0.045788564
922592,0.060243912
922593,0.052913625
922634,0.045623403
922635,0.03931346
922636,0.03621789
922637,0.03339296
922638,0.03299868
922639,0.032678016
922678,0.034175795
922679,0.032467376
922680,0.027731758
922681,0.027731758
922682,0.027186384
922683,0.027242286
922889,0.07334562
922890,0.06369669
922891,0.05950491
922892,0.05478801
922893,0.051466223
922908,0.063513905
922909,0.049510427
922910,0.04849597
922911,0.04206252
922912,0.041659012
922913,0.04132452
922931,0.19662142
922932,0.15253635
922933,0.14979586
922934,0.14927953
922935,0.14725126
922936,0.072632246
922937,0.032592278
922938,0.06741583
922939,0.032592278
922940,0.032655694
922953,0.14917491
922954,0.1296244
922967,0.14092262
922968,0.12776478
922969,0.12619866
922970,0.118850835
922971,0.118850835
922972,0.10634263
923037,0.02632868
923038,0.32693505
923039,0.31460038
923040,0.21625626
923041,0.19613194
923042,0.187978
923043,0.18103237
923044,0.17350626
923045,0.16562383
923046,0.1330016
923047,0.05018405
923048,0.14198455
923049,0.13252294
923050,0.031276003
923051,0.10993279
923052,0.10993279
923053,0.10993279
923054,0.038462885
923055,0.027184146
923056,0.027184146
923057,0.0394373
923058,0.03933205
923059,0.03933205
923060,0.038486876
923061,0.052853968
923062,0.043402094
923063,0.043321896
923064,0.043336038
923065,0.037999395
923066,0.04340925
923067,0.032306813
923068,0.057372395
923069,0.047977548
923070,0.047977548
923071,0.047977548
923072,0.047977548
923073,0.057372395
923074,0.04653666
923075,0.046511322
923076,0.04642185
923077,0.044892434
923078,0.04355602
923079,0.043399606
923103,0.1050037
923104,0.043790147
923162,0.21773264
923163,0.28808838
923164,0.17837611
923165,0.09668432
923166,0.11945206
923167,0.07915725
923168,0.2647167
923169,0.20454566
923170,0.1282307
923171,0.06837107
923172,0.1437854
923173,0.13209942
923174,0.07776193
923298,0.026412457
923515,0.0082493005
923520,0.054506768
923521,0.07250848
923526,0.047268745
923527,0.041785736
923528,0.039293136
923529,0.03827235
923530,0.03620966
923531,0.03511054
923532,0.0301724
923533,0.029362597
923601,0.007213209
923602,0.037845206
923603,0.06877104
923604,0.062415
923617,0.14537631
923618,0.12100189
923619,0.11307099
923620,0.104806736
923621,0.09673921
923622,0.087536626
924335,0.18511689
924336,0.15377966
924337,0.19370241
924338,0.15257363
924339,0.15633832
924340,0.18862198
924341,0.20131335
924342,0.18969885
924343,0.14550012
924344,0.043749504
924345,0.13236046
924346,0.15505205
924347,0.15488668
924348,0.068009675
924349,0.17004198
924350,0.113619186
924351,0.1161751
924352,0.12076156
924524,0.024044937
924557,0.23065884
924558,0.15104665
924559,0.117430985
924560,0.19272286
924561,0.13060692
924562,0.16298059
924563,0.11177493
924759,0.2968752
924760,0.15116277
924761,0.12527423
924762,0.17015551
924763,0.1270207
924764,0.16855861
924771,0.15985018
925215,0.18999133
925216,0.13289213
925217,0.14461133
925218,0.11322666
925219,0.29012266
925220,0.1133031
925221,0.18640879
925222,0.15609029
925223,0.14031413
925233,0.070673026
925377,0.16361247
925378,0.21565543
925379,0.060495857
925380,0.055714767
925381,0.19918102
925382,0.107773386
925383,0.09931495
925384,0.09130047
925385,0.053927295
925386,0.09859427
925387,0.0802607
925388,0.07593696
925389,0.07047237
925390,0.069813795
925391,0.069813795
925392,0.069813795
925393,0.07077312
925394,0.06395994
925395,0.063257754
925396,0.063257754
925397,0.06309311
925398,0.06309311
925399,0.059530117
925400,0.058378965
925401,0.058378965
925402,0.026450483
925403,0.05561503
925612,0.021085367
925735,0.052195422
925736,0.045909386
925737,0.043192003
925747,0.045479108
925748,0.040317893
925749,0.03912973
925750,0.036547817
925751,0.035620913
925752,0.0308401
925753,0.03001755
925754,0.029773625
925771,0.11599757
925772,0.10943459
925773,0.024432912
926012,0.07502445
926013,0.050560758
926014,0.04657484
926015,0.04439552
926016,0.042149995
926494,0.06740465
926495,0.053737007
926496,0.12184153
926497,0.10805634
926498,0.102937676
926499,0.098991126
926692,0.15823254
926693,0.12933326
926694,0.12138668
926695,0.10926453
926701,0.1406447
926702,0.10070405
926703,0.0952599
926704,0.09184988
926705,0.08100536
926711,0.101964004
926712,0.078294866
926713,0.07334305
926714,0.06146669
926715,0.06935541
926716,0.07386988
926717,0.06935541
926718,0.06935541
926724,0.03292624
926725,0.027177626
926726,0.027177626
926727,0.027104173
926728,0.027104173
926729,0.026514502
926730,0.026170144
926743,0.07757049
926744,0.097680934
926745,0.06518545
926746,0.093030065
926747,0.09974399
926748,0.028061066
926749,0.031163463
926750,0.0279937
926751,0.0279937
926752,0.0279937
926753,0.0279937
926754,0.02626805
926755,0.025532503
926767,0.049884368
926768,0.025468126
926769,0.0885167
926770,0.09167927
927228,0.20108996
927229,0.153281
927234,0.08479169
927235,0.17015631
927236,0.047925815
927237,0.17487909
927238,0.16099814
927239,0.15838934
927240,0.04402423
927244,0.15534621
927245,0.13559705
927246,0.109028235
927247,0.11223503
927248,0.10926771
927249,0.0292097
927250,0.07630157
927251,0.109400086
927256,0.10078933
927257,0.08024943
927258,0.077195056
927259,0.0987765
927260,0.060937136
927261,0.042870995
927262,0.042027585
927263,0.042027585
927287,0.046266455
927288,0.038829125
927289,0.038829125
927361,0.08224467
927362,0.073693536
927363,0.06805582
927364,0.06366185
927378,0.124973185
927379,0.09526738
927380,0.0888163
927381,0.0822916
927382,0.077226415
927391,0.09277712
927392,0.070779435
927393,0.069097914
927394,0.061033968
927395,0.092151634
927396,0.058705583
927397,0.052963868
927398,0.048617937
927407,0.052295573
927408,0.045548275
927409,0.045548275
927410,0.045548275
927411,0.079607114
927412,0.038920384
927413,0.038163614
927414,0.038061626
927415,0.038061626
927417,0.2244804
927418,0.20168507
927420,0.05884814
927421,0.047398545
927422,0.04450368
927423,0.042973403
927424,0.040668063
927425,0.039827198
927426,0.034502044
927433,0.09130902
927434,0.07948183
927435,0.02997598
927436,0.02719696
927448,0.070979185
927449,0.18618418
927450,0.065389924
927451,0.065389924
927452,0.056326024
927474,0.4718655
927480,0.08432695
927481,0.058101106
927482,0.05415845
927483,0.050872773
927484,0.049134754
927485,0.04651495
927486,0.04555893
927487,0.039498933
927491,0.12935497
927492,0.03814481
927493,0.08761063
927494,0.07324806
927495,0.07147553
927496,0.07122104
927497,0.03104333
927498,0.07121561
927499,0.027841603
927500,0.060962517
927501,0.027841603
927505,0.104833424
927506,0.07639715
927507,0.0797935
927508,0.072916016
927509,0.07062589
927510,0.054626063
927511,0.054643683
927512,0.06680373
927513,0.05262712
927514,0.052544035
927515,0.052544035
927516,0.052716214
927517,0.052789576
927518,0.053434
927519,0.053147927
927520,0.053116977
927522,0.07305266
927523,0.09919333
927524,0.057786237
927525,0.05692197
927526,0.05358849
927527,0.025674984
927528,0.06443579
927529,0.05263649
927530,0.055050883
927531,0.048625093
927532,0.06443579
927533,0.114595115
927534,0.048112266
927535,0.087251455
927536,0.07534354
927537,0.07216198
927538,0.06801991
927609,0.010626506
927610,0.1802137
927611,0.19669
927612,0.16209751
927613,0.14773238
927614,0.13362427
927615,0.12585412
927616,0.115605384
927617,0.15533948
927618,0.091161296
927619,0.0844112
927620,0.07783396
927621,0.060476758
927622,0.0743983
927623,0.11941237
927624,0.0722287
927625,0.04653427
927626,0.121076964
927630,0.05578631
927631,0.074469134
927632,0.09910812
927633,0.10843702
927805,0.13500446
927806,0.093588345
927807,0.08774625
927808,0.07956508
927809,0.0740322
927810,0.07110061
927811,0.068211384
927812,0.06895394
927813,0.057529878
927818,0.070007816
927819,0.05429116
927820,0.050918903
927821,0.048267134
927822,0.04762082
927823,0.0466523
927824,0.0466523
927825,0.047140144
927826,0.04224822
927827,0.04224822
927828,0.04224822
927829,0.04168512
927830,0.041939892
927831,0.040628746
927832,0.04005273
927833,0.041197583
927834,0.044759758
927835,0.04543317
927836,0.047730356
927837,0.04983143
927838,0.043210167
927839,0.04322252
927840,0.04362681
927841,0.04362681
927849,0.07183265
927850,0.05806671
927851,0.058275998
927852,0.05847534
927853,0.0584439
927854,0.058349285
927855,0.055511925
927856,0.055511925
927857,0.055350196
927858,0.053798992
927859,0.05423915
927860,0.050595053
927861,0.05005863
927862,0.039154865
927863,0.053174518
927872,0.05986618
927873,0.10165179
927874,0.050896987
927881,0.05668901
927943,0.13597578
927944,0.04966247
927947,0.05934204
927948,0.044417616
927949,0.041774865
927950,0.04054558
927951,0.03836526
927952,0.03757014
927953,0.032536544
927954,0.031665362
927959,0.049210574
927960,0.03624932
927961,0.03433388
927962,0.0338675
927963,0.0338675
927964,0.0338675
927965,0.0338675
927966,0.030512312
927967,0.10154482
927968,0.030512312
927969,0.06546843
927970,0.06546843
927971,0.062390327
927972,0.10973123
927973,0.061427195
927974,0.028097425
927988,0.027438764
928202,0.07247386
928203,0.06354951
928204,0.05971889
928205,0.0555094
928208,0.060754824
928209,0.049528144
928210,0.0468884
928211,0.045868207
928212,0.039515644
928222,0.04160822
928223,0.03637627
928224,0.03378212
928225,0.032180954
928226,0.03203973
928233,0.035303496
928234,0.03203973
928235,0.03203973
928236,0.028202241
928237,0.028202241
928238,0.027647879
928239,0.02757319
928273,0.025991945
928334,0.05851347
928356,0.04620741
928357,0.045066938
928358,0.04216831
928359,0.04010575
928377,0.00987218
928432,0.009254035
928479,0.07424099
928480,0.13315852
928481,0.1241255
928482,0.11689722
928488,0.04533712
928489,0.03698523
928490,0.03524605
928491,0.034513257
928492,0.029876506
928493,0.0783829
928494,0.074771225
928495,0.026237672
928510,0.07896879
928511,0.066694096
928512,0.065998554
928513,0.044149682
928514,0.024496961
928515,0.021452446
928516,0.021452446
928526,0.03717645
928527,0.05125325
928528,0.05125325
929084,0.13304183
929085,0.11011016
929086,0.103098676
929087,0.09570966
929088,0.08954007
929089,0.08541976
929090,0.0839314
929091,0.08203641
929098,0.088676855
929099,0.07112875
929100,0.07057504
929101,0.06439834
929102,0.059264954
929103,0.058480423
929104,0.058480423
929114,0.06653091
929115,0.058480423
929116,0.051914822
929117,0.051914822
929118,0.051914822
929119,0.051778067
929120,0.051778067
929124,0.051075425
929125,0.047894385
929126,0.047894385
929127,0.0475607
929138,0.01143439
929315,0.101961516
929316,0.07600613
929317,0.105341785
929318,0.053302057
929319,0.049169622
929320,0.047486875
929321,0.06048709
929322,0.04371354
929323,0.040855195
929324,0.039871383
929325,0.03955065
929326,0.036019173
929327,0.033015165
929342,0.04117411
929343,0.032497812
929344,0.09156171
929345,0.032497812
929346,0.08790174
929347,0.04955273
929348,0.09250354
929349,0.06393104
929357,0.10251343
929358,0.085701
929359,0.054330375
929360,0.07264716
929361,0.078478366
929362,0.028272249
929363,0.07396393
929364,0.046874985
929365,0.090927005
929366,0.06124561
929367,0.06362672
929368,0.028272249
929369,0.046874985
929370,0.028272249
929371,0.076296575
929372,0.079829335
929373,0.047324233
929374,0.07245914
929375,0.0634017
929376,0.061948806
929377,0.054318566
929378,0.028004412
929379,0.047133654
929380,0.07216557
929381,0.06200701
929382,0.034688365
929383,0.091751814
929384,0.04599006
929385,0.06346117
929386,0.052686658
929387,0.044533994
929388,0.0647584
929389,0.027498113
929390,0.052221674
929392,0.063967474
929393,0.043949373
929394,0.042509127
929395,0.042509127
929396,0.042473927
929397,0.042473927
929398,0.051528424
929399,0.042231113
929400,0.042231113
929401,0.04399976
929402,0.059409097
929403,0.07442803
929404,0.0406094
929405,0.13973176
929406,0.06474047
929407,0.09377744
929408,0.048547704
929409,0.07124577
929410,0.04286222
929411,0.060548604
929412,0.059400804
929415,0.065853514
929416,0.05492364
929417,0.046867117
929418,0.03969215
929419,0.056558438
929487,0.08936526
929488,0.042979453
929489,0.045248106
929512,0.18980749
929513,0.13887268
929514,0.124752566
929515,0.1134811
929516,0.104272455
929517,0.09984081
929533,0.12611054
929534,0.09102107
929535,0.08002918
929536,0.07795097
929537,0.0773486
929538,0.07271978
929539,0.06697056
929545,0.082795404
929546,0.06609119
929547,0.06609119
929548,0.06609119
929549,0.058975693
929550,0.058975693
929557,0.07381268
929558,0.058821496
929559,0.058821496
929560,0.05627918
929561,0.04114327
929566,0.06829365
929567,0.055398148
929568,0.055416
929569,0.055416
929570,0.055389635
929571,0.06302402
929572,0.0641483
929573,0.055037964
929574,0.055439267
929575,0.055430043
929576,0.055430043
929577,0.05537225
929578,0.054299895
929579,0.054270566
929580,0.053534452
929581,0.05175568
929582,0.05073187
929583,0.050583318
929584,0.048772868
929681,0.013443096
929695,0.035254143
929702,0.028581074
929743,0.08645512
929744,0.11823635
929768,0.13673678
929769,0.100821525
929770,0.092079625
929771,0.08811521
929772,0.08158357
929782,0.09744258
929783,0.069763914
929784,0.06764414
929785,0.06711563
929786,0.061706945
929787,0.056775063
929795,0.060887173
929796,0.049356528
929797,0.070905365
929798,0.056021526
929799,0.043854743
929800,0.04987659
929801,0.04987659
929802,0.049744926
929803,0.049744926
929804,0.04665549
929815,0.045487687
929816,0.04183562
929817,0.041501887
930106,0.11802505
930107,0.14354804
930108,0.14263988
930109,0.13254966
930145,0.1520389
930146,0.11630073
930147,0.11000275
930148,0.11404928
930149,0.09279835
930150,0.09081242
930151,0.0901204
930179,0.0916197
930180,0.07855149
930181,0.08446808
930182,0.08446808
930183,0.07313041
930191,0.14115638
930192,0.056718096
930193,0.083091766
930194,0.06329834
930195,0.102232784
930196,0.06018397
930286,0.30960092
930287,0.09550182
930288,0.08903643
930289,0.08309269
930290,0.07798239
930291,0.07529773
930305,0.26653695
930306,0.06971915
930307,0.04412466
930308,0.082068205
930309,0.074518755
930310,0.06976925
930311,0.061806794
930312,0.07274354
930313,0.0693051
930314,0.066946514
930315,0.092224695
930316,0.06922715
930317,0.058878757
930318,0.058878757
930319,0.0587248
930320,0.05857247
930321,0.05639555
930322,0.054357357
930323,0.061260205
930324,0.05263161
930325,0.049325436
930326,0.049262073
930327,0.0446449
930328,0.047966663
930357,0.22680272
930358,0.15869471
930359,0.14821905
930360,0.13768019
930361,0.12968771
930362,0.12400846
930368,0.29629013
930369,0.11209749
930370,0.09912326
930371,0.09661511
930372,0.095883526
930373,0.090530045
930374,0.081414066
930382,0.10111274
930383,0.16760087
930384,0.07030455
930385,0.062435515
930386,0.098726414
930387,0.06735719
930408,0.07897501
930409,0.07052949
930410,0.05548253
930411,0.06014629
930412,0.070512675
930413,0.052507903
930567,0.073992655
930568,0.048698008
930569,0.052491095
930570,0.02616139
930787,0.24315469
930788,0.12628706
930789,0.11776702
930790,0.10940688
930791,0.06869286
930792,0.10187119
930793,0.08783819
930794,0.08557517
930795,0.07518654
930796,0.07292646
930797,0.07222177
930798,0.18877555
930799,0.06204757
930800,0.06521955
930801,0.04939453
930961,0.14204471
930962,0.11532529
930963,0.10885347
930975,0.11382064
930976,0.09149175
930977,0.08798581
930978,0.08146292
930979,0.07934988
930980,0.06965942
930981,0.06754259
930994,0.0709836
930995,0.061292052
930996,0.058020007
930997,0.05725095
930998,0.05518913
930999,0.05484161
931000,0.05484161
931001,0.047443498
931011,0.038260154
931570,0.047586497
931571,0.029071962
931774,0.1197802
931775,0.10627142
931776,0.098805025
931777,0.09029122
931778,0.08327529
931779,0.079270355
931780,0.07229412
931781,0.059289094
932543,0.04358207
932544,0.047686387
932710,0.17111309
932711,0.13498604
932712,0.12552887
932727,0.13783745
932728,0.107028164
932729,0.101725504
932730,0.09613092
932731,0.092727125
932732,0.081290394
932758,0.08881798
932759,0.07828548
932760,0.073497854
932761,0.05007174
932762,0.06561837
932763,0.07069136
932764,0.030716708
932772,0.1217574
932773,0.027201226
932774,0.0406148
932828,0.32695255
932829,0.14693458
932830,0.13648996
932831,0.12461731
932832,0.11658666
932833,0.11086923
932834,0.10483048
932841,0.12615007
932842,0.08877884
932843,0.086197875
932844,0.085537694
932845,0.080345206
932857,0.08492592
932858,0.07208847
932859,0.07208847
932860,0.07208847
932861,0.07208847
932862,0.06184888
932881,0.06291238
932882,0.060036905
932883,0.059880108
932884,0.059880108
932885,0.057621393
933362,0.1770525
933363,0.14241369
933370,0.16024253
933371,0.12181079
933372,0.113937505
933373,0.10831704
933374,0.10240129
933375,0.09879971
933387,0.09971255
933388,0.08404797
933389,0.08340277
933390,0.07751033
933391,0.06988313
933392,0.06896836
933408,0.06375065
933409,0.06632141
933456,0.023352878
934303,0.13987386
934304,0.11186592
934317,0.118073255
934318,0.096002355
934319,0.0897862
934320,0.0856815
934321,0.08088985
934322,0.07745344
934343,0.064709164
934344,0.06526823
934345,0.064757004
934346,0.060103253
934412,0.020538576
934539,0.13527496
934540,0.10796069
934541,0.18646581
934551,0.11856186
934552,0.08244732
934553,0.078922465
934554,0.07447804
934555,0.07274297
934564,0.08306699
934565,0.06167962
934566,0.06119464
934567,0.057504833
934568,0.054529782
934569,0.053804353
934570,0.053804353
934576,0.068340816
934577,0.054863285
934578,0.049784455
934579,0.049784455
934580,0.049784455
934584,0.0774844
934585,0.062055994
934586,0.06032584
934587,0.059487883
934588,0.057468053
934589,0.05736342
934590,0.057381872
934591,0.057381872
934592,0.057556774
934593,0.057556774
934594,0.047646377
934595,0.047646377
934596,0.047646377
934597,0.057556774
934598,0.057556774
934599,0.057466373
934600,0.056682963
934606,0.067281745
934607,0.14534849
934608,0.11007266
934609,0.05168238
934610,0.051531192
934611,0.050412618
934622,0.05227478
934623,0.0499029
934624,0.050052375
934625,0.050052375
934626,0.050052375
934634,0.0211485
934863,0.13899957
934864,0.11812212
934865,0.10415045
934866,0.0947841
934867,0.08943819
934868,0.08460046
934869,0.07986401
934883,0.068110555
935244,0.06708205
935245,0.05726709
935583,0.14796473
935584,0.1448628
935585,0.13454248
935586,0.12622616
935594,0.15366706
935595,0.11392159
935596,0.10773674
935597,0.105087645
935598,0.21376163
935599,0.16727029
935610,0.111294754
935611,0.08704429
935612,0.07878218
935623,0.08741404
935624,0.073816575
935625,0.073816575
935626,0.073816575
935627,0.06535281
935637,0.076618366
935638,0.06536772
935639,0.065197974
935640,0.06448129
935641,0.0628559
935642,0.06188606
935659,0.06972306
935660,0.061070908
935661,0.05726664
935662,0.05726664
935663,0.05194021
935672,0.056365944
935673,0.052426886
